id,subject,subjectinfo_id,regulatory_focus,age,age_interval,gender,income,platform_preference,visit_frequency,visit_mean,app_expense,previous_experience,involvement,directlyPurchase,combine_choice,purchase,review,detail,review_num,detail_num,apporder,appname,combine,combine_num,combine_HighJ,combine_HighU,combine_LowJ,combine_LowU,prevenU,prevenJ,promoU,promoJ,Jshape,Ushape,numRating,totalrating,averagerating,clickorder,choiceset,perceived_rf,success_induced
150,38,38,0,47,46~50,1,4,0,3,1,4,5,1,1,4,0,0,0,0,0,2,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,32,4,,143,0,yes
152,38,38,0,47,46~50,1,4,0,3,1,4,5,1,1,4,0,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4218,4.1,,143,0,yes
149,38,38,0,47,46~50,1,4,0,3,1,4,5,1,1,4,0,0,0,0,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,41,3.5,,143,0,yes
151,38,38,0,47,46~50,1,4,0,3,1,4,5,1,1,4,1,0,0,0,0,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1504,3.3,p,143,0,yes
152,39,39,0,21,21~25,1,1,1,3,1,2,6,1,0,2,0,1,0,1,0,4,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,30,4.2,r,45,0,yes
150,39,39,0,21,21~25,1,1,1,3,1,2,6,1,0,2,1,1,0,1,0,2,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4035,4,rp,45,0,yes
151,39,39,0,21,21~25,1,1,1,3,1,2,6,1,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,48,3.4,,45,0,yes
149,39,39,0,21,21~25,1,1,1,3,1,2,6,1,0,2,0,0,0,0,0,1,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2491,3.3,,45,0,yes
155,40,40,1,30,26~30,0,4,1,3,1,2,4,0,0,4,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,45,4.1,,134,1,yes
156,40,40,1,30,26~30,0,4,1,3,1,2,4,0,0,4,0,1,1,1,1,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3176,4.2,dr,134,1,yes
153,40,40,1,30,26~30,0,4,1,3,1,2,4,0,0,4,0,1,1,1,1,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,22,3.5,dr,134,1,yes
154,40,40,1,30,26~30,0,4,1,3,1,2,4,0,0,4,1,0,0,0,0,2,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4030,3.3,p,134,1,yes
159,41,41,0,33,31~35,1,3,0,3,1,3,5,1,1,1,1,0,0,0,0,3,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,35,4.1,p,69,0,yes
160,41,41,0,33,31~35,1,3,0,3,1,3,5,1,1,1,0,0,0,0,0,4,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1655,4.2,,69,0,yes
158,41,41,0,33,31~35,1,3,0,3,1,3,5,1,1,1,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,45,3.3,,69,0,yes
157,41,41,0,33,31~35,1,3,0,3,1,3,5,1,1,1,0,0,0,0,0,1,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2635,3.3,,69,0,yes
164,42,42,0,24,21~25,0,2,1,3,1,3,6,1,0,4,0,1,1,2,1,4,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,25,4.4,drr,125,0,yes
163,42,42,0,24,21~25,0,2,1,3,1,3,6,1,0,4,0,1,1,2,2,3,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2801,4,ddrr,125,0,yes
161,42,42,0,24,21~25,0,2,1,3,1,3,6,1,0,4,0,1,1,2,1,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,42,3.1,drr,125,0,yes
162,42,42,0,24,21~25,0,2,1,3,1,3,6,1,0,4,1,1,1,2,1,2,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1932,3.3,drrp,125,0,yes
167,43,43,1,43,41~45,1,6,0,4,1,5,7,1,0,4,0,0,0,0,0,3,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,20,4.1,,138,0,no
168,43,43,1,43,41~45,1,6,0,4,1,5,7,1,0,4,0,1,0,1,0,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2192,4.3,r,138,0,no
165,43,43,1,43,41~45,1,6,0,4,1,5,7,1,0,4,0,1,0,2,0,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,39,3.2,rr,138,0,no
166,43,43,1,43,41~45,1,6,0,4,1,5,7,1,0,4,1,1,0,2,0,2,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2666,3.3,rrp,138,0,no
170,44,44,1,20,15~20,0,3,1,3,1,4,6,1,1,2,0,0,0,0,0,2,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,23,4.2,,16,1,yes
169,44,44,1,20,15~20,0,3,1,3,1,4,6,1,1,2,1,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3695,4.2,p,16,1,yes
172,44,44,1,20,15~20,0,3,1,3,1,4,6,1,1,2,0,0,0,0,0,4,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,30,3.2,,16,1,yes
171,44,44,1,20,15~20,0,3,1,3,1,4,6,1,1,2,0,0,0,0,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3702,3.2,,16,1,yes
174,45,45,0,52,51~55,0,6,1,3,1,2,5,1,0,1,1,1,1,1,1,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,35,4.3,drp,129,0,yes
175,45,45,0,52,51~55,0,6,1,3,1,2,5,1,0,1,0,0,0,0,0,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1748,4.2,,129,0,yes
173,45,45,0,52,51~55,0,6,1,3,1,2,5,1,0,1,0,0,0,0,0,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,26,3.4,,129,0,yes
176,45,45,0,52,51~55,0,6,1,3,1,2,5,1,0,1,0,0,0,0,0,4,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2745,3.6,,129,0,yes
178,46,46,1,30,26~30,0,4,0,2,0,5,5,1,0,2,0,1,0,1,0,2,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,37,4.2,r,16,1,yes
177,46,46,1,30,26~30,0,4,0,2,0,5,5,1,0,2,1,1,0,2,0,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3826,4,rrp,16,1,yes
180,46,46,1,30,26~30,0,4,0,2,0,5,5,1,0,2,0,1,0,1,0,4,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,39,3.6,r,16,1,yes
179,46,46,1,30,26~30,0,4,0,2,0,5,5,1,0,2,0,1,0,1,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1069,3.5,r,16,1,yes
182,47,47,0,34,31~35,1,1,1,3,1,2,7,1,0,2,0,0,1,0,1,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,33,4.2,d,29,0,yes
181,47,47,0,34,31~35,1,1,1,3,1,2,7,1,0,2,1,1,1,1,1,1,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4438,4.3,drp,29,0,yes
183,47,47,0,34,31~35,1,1,1,3,1,2,7,1,0,2,0,0,1,0,1,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,25,3.3,d,29,0,yes
184,47,47,0,34,31~35,1,1,1,3,1,2,7,1,0,2,0,1,1,1,1,4,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3833,3.3,dr,29,0,yes
185,48,48,1,45,41~45,1,4,1,2,0,2,5,0,0,2,0,1,0,1,0,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,23,4.1,r,90,1,yes
187,48,48,1,45,41~45,1,4,1,2,0,2,5,0,0,2,1,1,0,1,0,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1302,4.1,rp,90,1,yes
188,48,48,1,45,41~45,1,4,1,2,0,2,5,0,0,2,0,1,1,2,1,4,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,49,3.2,drr,90,1,yes
186,48,48,1,45,41~45,1,4,1,2,0,2,5,0,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3026,3.4,,90,1,yes
192,49,49,0,46,46~50,1,2,1,2,0,4,1,0,0,2,0,0,0,0,0,4,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,49,4.2,,45,0,yes
190,49,49,0,46,46~50,1,2,1,2,0,4,1,0,0,2,1,1,1,1,1,2,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3643,4.2,drp,45,0,yes
191,49,49,0,46,46~50,1,2,1,2,0,4,1,0,0,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,22,3.5,,45,0,yes
189,49,49,0,46,46~50,1,2,1,2,0,4,1,0,0,2,0,1,1,1,1,1,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1295,3.4,dr,45,0,yes
193,50,50,1,31,31~35,1,4,1,3,1,2,5,0,0,3,0,0,1,0,1,1,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,28,4.2,d,82,0,no
194,50,50,1,31,31~35,1,4,1,3,1,2,5,0,0,3,0,1,1,1,1,2,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3134,4.4,dr,82,0,no
195,50,50,1,31,31~35,1,4,1,3,1,2,5,0,0,3,1,1,1,1,2,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,31,3.2,ddrp,82,0,no
196,50,50,1,31,31~35,1,4,1,3,1,2,5,0,0,3,0,1,1,1,1,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4904,3.3,dr,82,0,no
197,51,51,1,41,41~45,1,4,1,3,1,1,3,1,0,2,0,1,1,1,1,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,36,4.2,rd,90,1,yes
199,51,51,1,41,41~45,1,4,1,3,1,1,3,1,0,2,1,1,1,1,1,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4884,4.2,rdp,90,1,yes
200,51,51,1,41,41~45,1,4,1,3,1,1,3,1,0,2,0,0,0,0,0,4,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,34,3.4,,90,1,yes
198,51,51,1,41,41~45,1,4,1,3,1,1,3,1,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3083,3.4,,90,1,yes
201,52,52,0,26,26~30,1,2,1,2,0,2,7,1,0,2,0,0,0,0,0,1,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,33,4.2,,87,0,yes
203,52,52,0,26,26~30,1,2,1,2,0,2,7,1,0,2,1,1,1,1,1,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3836,4,drp,87,0,yes
204,52,52,0,26,26~30,1,2,1,2,0,2,7,1,0,2,0,0,0,0,0,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,28,3.4,,87,0,yes
202,52,52,0,26,26~30,1,2,1,2,0,2,7,1,0,2,0,0,0,0,0,2,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3003,3.4,,87,0,yes
205,53,53,1,35,31~35,1,7,0,3,1,3,7,1,0,4,0,0,1,0,1,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,33,4.3,d,104,1,yes
208,53,53,1,35,31~35,1,7,0,3,1,3,7,1,0,4,0,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4409,4,,104,1,yes
206,53,53,1,35,31~35,1,7,0,3,1,3,7,1,0,4,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,48,3.5,,104,1,yes
207,53,53,1,35,31~35,1,7,0,3,1,3,7,1,0,4,1,0,0,0,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4887,3.3,p,104,1,yes
211,54,54,1,24,21~25,0,4,0,2,0,5,7,1,0,2,0,0,1,0,1,3,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,41,4.4,d,116,1,yes
210,54,54,1,24,21~25,0,4,0,2,0,5,7,1,0,2,1,0,1,0,1,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3553,4.2,dpp,116,1,yes
209,54,54,1,24,21~25,0,4,0,2,0,5,7,1,0,2,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,40,3.2,,116,1,yes
212,54,54,1,24,21~25,0,4,0,2,0,5,7,1,0,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1446,3.3,,116,1,yes
216,55,55,0,28,26~30,1,1,0,3,1,3,6,1,0,2,0,1,0,1,0,4,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4,r,59,0,yes
215,55,55,0,28,26~30,1,1,0,3,1,3,6,1,0,2,1,1,1,1,1,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3693,4.2,drp,59,0,yes
214,55,55,0,28,26~30,1,1,0,3,1,3,6,1,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.3,,59,0,yes
213,55,55,0,28,26~30,1,1,0,3,1,3,6,1,0,2,0,0,0,0,0,1,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4602,3.3,,59,0,yes
218,56,56,1,27,26~30,1,2,1,3,1,1,6,1,0,1,1,1,1,1,1,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,35,4.5,drp,130,1,yes
219,56,56,1,27,26~30,1,2,1,3,1,1,6,1,0,1,0,1,0,1,0,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4126,4.4,r,130,1,yes
217,56,56,1,27,26~30,1,2,1,3,1,1,6,1,0,1,0,0,1,0,1,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,46,3.4,d,130,1,yes
220,56,56,1,27,26~30,1,2,1,3,1,1,6,1,0,1,0,0,0,0,0,4,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1829,3.3,,130,1,yes
222,57,57,0,24,21~25,1,3,0,3,1,4,4,0,1,4,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,28,4.1,,61,1,no
224,57,57,0,24,21~25,1,3,0,3,1,4,4,0,1,4,0,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2707,4.4,,61,1,no
223,57,57,0,24,21~25,1,3,0,3,1,4,4,0,1,4,0,0,0,0,0,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,42,3.5,,61,1,no
221,57,57,0,24,21~25,1,3,0,3,1,4,4,0,1,4,1,0,0,0,0,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3234,3.1,p,61,1,no
226,58,58,1,28,26~30,0,1,1,3,1,3,4,0,0,2,0,0,1,0,1,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,32,4.2,d,66,1,yes
228,58,58,1,28,26~30,0,1,1,3,1,3,4,0,0,2,1,0,0,0,0,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2690,4.1,p,66,1,yes
227,58,58,1,28,26~30,0,1,1,3,1,3,4,0,0,2,0,1,0,1,0,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,28,3.4,r,66,1,yes
225,58,58,1,28,26~30,0,1,1,3,1,3,4,0,0,2,0,0,0,0,0,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1072,3.3,,66,1,yes
229,59,60,1,34,31~35,1,5,0,3,1,3,6,1,0,2,0,0,1,0,1,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,21,4,d,88,1,yes
231,59,60,1,34,31~35,1,5,0,3,1,3,6,1,0,2,1,0,1,0,1,3,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3171,4.1,dp,88,1,yes
232,59,60,1,34,31~35,1,5,0,3,1,3,6,1,0,2,0,0,1,0,1,4,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,21,3.5,d,88,1,yes
230,59,60,1,34,31~35,1,5,0,3,1,3,6,1,0,2,0,0,1,0,1,2,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1183,3.4,d,88,1,yes
235,60,61,1,28,26~30,1,3,1,2,0,1,5,0,0,4,0,0,1,0,1,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,34,4.2,d,34,1,yes
233,60,61,1,28,26~30,1,3,1,2,0,1,5,0,0,4,0,0,1,0,2,1,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4195,4.1,dd,34,1,yes
234,60,61,1,28,26~30,1,3,1,2,0,1,5,0,0,4,0,0,1,0,1,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,32,3.4,d,34,1,yes
236,60,61,1,28,26~30,1,3,1,2,0,1,5,0,0,4,1,0,1,0,2,4,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2026,3.5,ddp,34,1,yes
239,61,62,1,33,31~35,1,6,1,2,0,1,5,1,1,4,0,0,0,0,0,3,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,25,4.2,,116,1,yes
238,61,62,1,33,31~35,1,6,1,2,0,1,5,1,1,4,0,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3642,4.2,,116,1,yes
237,61,62,1,33,31~35,1,6,1,2,0,1,5,1,1,4,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,47,3.4,,116,1,yes
240,61,62,1,33,31~35,1,6,1,2,0,1,5,1,1,4,1,0,0,0,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3381,3.4,p,116,1,yes
244,62,64,1,30,26~30,0,5,0,2,0,3,6,0,0,2,0,1,0,1,0,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,44,4.3,r,24,1,yes
241,62,64,1,30,26~30,0,5,0,2,0,3,6,0,0,2,1,1,0,1,0,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2145,4.2,rp,24,1,yes
242,62,64,1,30,26~30,0,5,0,2,0,3,6,0,0,2,0,1,0,1,0,2,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,25,3.4,r,24,1,yes
243,62,64,1,30,26~30,0,5,0,2,0,3,6,0,0,2,0,1,0,1,0,3,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3150,3.4,r,24,1,yes
245,63,65,0,29,26~30,0,3,1,2,0,4,6,1,0,2,0,1,1,2,1,1,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,42,4.4,drr,105,0,yes
248,63,65,0,29,26~30,0,3,1,2,0,4,6,1,0,2,1,1,1,1,1,4,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1250,4.2,drp,105,0,yes
246,63,65,0,29,26~30,0,3,1,2,0,4,6,1,0,2,0,1,1,1,1,2,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,28,3.4,dr,105,0,yes
247,63,65,0,29,26~30,0,3,1,2,0,4,6,1,0,2,0,1,1,1,1,3,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2448,3.4,rd,105,0,yes
250,64,66,1,33,31~35,0,3,1,3,1,3,5,1,0,2,0,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,32,4.1,,14,0,no
249,64,66,1,33,31~35,0,3,1,3,1,3,5,1,0,2,1,0,1,0,1,1,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1259,4.4,dp,14,0,no
253,64,66,1,33,31~35,0,3,1,3,1,3,5,1,0,2,0,0,0,0,0,4,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,35,3.2,,14,0,no
251,64,66,1,33,31~35,0,3,1,3,1,3,5,1,0,2,0,0,0,0,0,3,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3106,3.3,,14,0,no
255,65,67,0,23,21~25,1,1,1,4,1,4,6,1,0,2,0,0,0,0,0,3,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,39,4.1,,115,0,yes
254,65,67,0,23,21~25,1,1,1,4,1,4,6,1,0,2,1,0,1,0,1,2,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4459,4.1,dp,115,0,yes
252,65,67,0,23,21~25,1,1,1,4,1,4,6,1,0,2,0,0,0,0,0,1,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,45,3.4,,115,0,yes
256,65,67,0,23,21~25,1,1,1,4,1,4,6,1,0,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4530,3.5,,115,0,yes
259,66,68,0,34,31~35,1,4,0,3,1,2,3,0,1,1,1,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,36,4.3,p,135,0,yes
260,66,68,0,34,31~35,1,4,0,3,1,2,3,0,1,1,0,0,0,0,0,4,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1445,4,,135,0,yes
257,66,68,0,34,31~35,1,4,0,3,1,2,3,0,1,1,0,0,0,0,0,1,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,41,3.4,,135,0,yes
258,66,68,0,34,31~35,1,4,0,3,1,2,3,0,1,1,0,0,0,0,0,2,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1103,3.5,,135,0,yes
261,67,69,0,27,26~30,1,1,0,3,1,2,2,0,1,2,0,0,0,0,0,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,27,4.3,,101,0,yes
264,67,69,0,27,26~30,1,1,0,3,1,2,2,0,1,2,1,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2420,4.4,p,101,0,yes
263,67,69,0,27,26~30,1,1,0,3,1,2,2,0,1,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,26,3.2,,101,0,yes
262,67,69,0,27,26~30,1,1,0,3,1,2,2,0,1,2,0,0,0,0,0,2,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2243,3.4,,101,0,yes
266,68,70,1,28,26~30,1,3,0,1,0,1,6,1,0,2,0,0,1,0,1,2,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,37,4.2,d,62,0,no
268,68,70,1,28,26~30,1,3,0,1,0,1,6,1,0,2,1,1,1,1,1,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2181,4.2,drp,62,0,no
267,68,70,1,28,26~30,1,3,0,1,0,1,6,1,0,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,34,3.4,,62,0,no
265,68,70,1,28,26~30,1,3,0,1,0,1,6,1,0,2,0,1,1,1,1,1,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4910,3.4,dr,62,0,no
272,69,71,0,24,21~25,0,2,1,3,1,4,7,1,1,2,0,0,0,0,0,4,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,22,4.1,,47,0,yes
270,69,71,0,24,21~25,0,2,1,3,1,4,7,1,1,2,1,0,0,0,0,2,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3404,4.2,p,47,0,yes
271,69,71,0,24,21~25,0,2,1,3,1,4,7,1,1,2,0,0,0,0,0,3,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,43,3.3,,47,0,yes
269,69,71,0,24,21~25,0,2,1,3,1,4,7,1,1,2,0,0,0,0,0,1,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4083,3.4,,47,0,yes
273,70,73,1,25,21~25,1,4,1,4,1,5,6,1,0,1,1,0,1,0,1,1,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,37,4.4,dp,102,1,yes
276,70,73,1,25,21~25,1,4,1,4,1,5,6,1,0,1,0,0,1,0,1,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2938,4.3,d,102,1,yes
275,70,73,1,25,21~25,1,4,1,4,1,5,6,1,0,1,0,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,42,3.2,,102,1,yes
274,70,73,1,25,21~25,1,4,1,4,1,5,6,1,0,1,0,0,0,0,0,2,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4225,3.3,,102,1,yes
280,71,74,1,33,31~35,0,5,1,4,1,4,5,1,0,2,0,0,0,0,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,36,4.3,,56,1,yes
279,71,74,1,33,31~35,0,5,1,4,1,4,5,1,0,2,1,1,1,1,1,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2820,4.2,drp,56,1,yes
278,71,74,1,33,31~35,0,5,1,4,1,4,5,1,0,2,0,0,0,0,0,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,21,3.3,,56,1,yes
277,71,74,1,33,31~35,0,5,1,4,1,4,5,1,0,2,0,0,1,0,1,1,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1177,3.5,d,56,1,yes
283,72,75,1,56,56~60,1,2,1,2,0,1,5,1,0,4,0,0,0,0,0,3,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,23,4.1,,138,1,yes
284,72,75,1,56,56~60,1,2,1,2,0,1,5,1,0,4,0,1,0,1,0,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2933,4.2,r,138,1,yes
281,72,75,1,56,56~60,1,2,1,2,0,1,5,1,0,4,0,1,0,1,0,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,28,3.3,r,138,1,yes
282,72,75,1,56,56~60,1,2,1,2,0,1,5,1,0,4,1,1,0,1,0,2,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2936,3.3,rp,138,1,yes
288,73,77,1,25,21~25,0,4,0,2,0,1,3,0,0,2,0,1,0,1,0,4,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,48,4,r,60,1,yes
287,73,77,1,25,21~25,0,4,0,2,0,1,3,0,0,2,1,1,1,1,1,3,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4792,4,drp,60,1,yes
286,73,77,1,25,21~25,0,4,0,2,0,1,3,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,44,3.4,,60,1,yes
285,73,77,1,25,21~25,0,4,0,2,0,1,3,0,0,2,0,0,0,0,0,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4316,3.4,,60,1,yes
294,74,78,1,23,21~25,1,1,0,3,1,1,7,1,0,2,0,0,0,0,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,26,4.2,,122,1,yes
292,74,78,1,23,21~25,1,1,0,3,1,1,7,1,0,2,1,0,0,0,0,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3665,4.2,p,122,1,yes
289,74,78,1,23,21~25,1,1,0,3,1,1,7,1,0,2,0,0,0,0,0,1,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,43,3.3,,122,1,yes
290,74,78,1,23,21~25,1,1,0,3,1,1,7,1,0,2,0,0,1,0,1,2,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3525,3.1,d,122,1,yes
300,75,80,0,23,21~25,0,2,0,3,1,2,6,1,1,1,1,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,43,4.3,p,19,0,yes
297,75,80,0,23,21~25,0,2,0,3,1,2,6,1,1,1,0,0,0,0,0,1,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2677,4.3,,19,0,yes
